,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
20010,1.8822734420551692,38.61840230047589,0.0,0.0,11.175914094386185,376.5304452532828,0.0,0.039632385771719195,42.48286460519028,0.0,5.882273442055169,1.8822734420551692,1.8822734420551692,3.470906231779323,2.117726557944831,1.0,0.11772655794483078,True
5527,1.0,4.0,0.0,0.0,8.0,227.1,0.022222222000000003,0.066666667,0.0,0.0,0.0,2.0,2.0,3.0,13.0,1.0,0.0,False
9902,8.0,395.7083333,4.0,182.8,46.0,1461.725,0.003773585,0.014375562,13.90010917,0.0,7.0,1.0,1.0,3.0,3.0,1.0,1.0,True
14130,3.8880913724525072,121.03977822658096,1.5104730979620058,17.559249763808317,32.846198980604484,1349.435625378287,0.0,0.010345403490701996,14.229949938488549,0.0,3.2657096469430087,2.3776182744905014,2.0,5.265709646943009,2.0,0.0,0.37761827449050145,True
19169,0.0,0.0,0.0,0.0,13.556074129355803,1059.8035295180186,0.0,0.02043066106525184,11.245685672105166,0.0,7.0,1.0,8.0,3.1452193647144915,8.86304841178623,0.5726096823572459,1.0,True
18102,0.0,0.0,0.0,0.0,69.93345834101234,1212.8584751857015,0.0,0.00044072359058856754,58.19817756749739,0.0,8.625384919903587,2.0,2.0,3.43807737985538,2.0,0.0,0.0,True
2812,0.0,0.0,0.0,0.0,3.0,65.0,0.111111111,0.177777778,0.0,0.0,6.0,3.0,2.0,2.0,1.0,1.0,0.0,False
862,1.0,12.0,0.0,0.0,6.0,74.0,0.0,0.028571429,0.0,0.0,5.0,1.0,1.0,1.0,10.0,1.0,0.0,False
20277,0.0,0.0,0.0,0.0,21.296056996636047,459.36333062457044,0.0,0.009984335114310265,14.096304147563748,0.0,3.072398976452339,3.407886006727903,1.2960569966360485,3.3684559730883876,2.0,0.0,0.0,True
15800,12.17814832807105,440.01059645390467,3.4931110031573707,90.7688763176107,36.37007464982736,973.9471999913937,0.004448674881521019,0.01086368274677373,33.86505369384917,0.0,5.32874066877158,1.0,1.0,1.8218516719289513,1.3287406687715804,1.0,1.0,True
3793,0.0,0.0,0.0,0.0,7.0,210.0,0.0,0.057142857000000005,0.0,0.0,6.0,1.0,1.0,6.0,4.0,1.0,1.0,False
15448,6.0,186.4211584662567,0.0,0.0,16.002285261847632,476.1917258228854,0.01115101239857292,0.03891972189681974,16.039604432045422,0.0,1.01371157108579,1.9977147381523683,2.01371157108579,3.0,1.0228526184763176,1.0,0.0,True
17725,3.0,67.20477669052462,2.702259154993675,198.7987133093616,19.473305633754745,461.47408881728694,0.007494865481883901,0.011242298635043457,4.862268186770217,0.0,2.0533887324905127,2.8244352112515814,2.0,7.351129577496837,5.160166197471537,0.0,0.0,True
8446,4.0,106.0,0.0,0.0,6.0,180.41666669999998,0.0,0.025,0.0,0.0,7.0,3.0,6.0,3.0,2.0,0.0,0.0,False
8009,2.0,21.0,1.0,802.5,48.0,2073.916667,0.003921569000000001,0.02627451,0.0,0.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,False
18751,0.0,0.0,0.0,0.0,14.017437192163804,976.5947823034486,0.0,0.007394490894822643,87.82941888435697,0.0,8.33100837437816,1.6655041871890797,1.6655041871890797,6.337983251243681,2.0,0.33449581281092033,0.0,True
10814,0.0,0.0,0.0,0.0,4.0,87.875,0.0,0.026666667,0.0,0.0,7.0,1.0,1.0,4.0,10.0,1.0,1.0,True
7547,6.0,473.7,1.0,42.4,47.0,2101.691541,0.0074358969999999995,0.02061552,0.0,0.0,3.0,3.0,3.0,8.0,1.0,1.0,1.0,False
4246,6.0,140.33333330000002,0.0,0.0,9.0,88.95,0.0,0.004761905,0.0,0.0,6.0,3.0,2.0,2.0,3.0,0.0,0.0,False
20447,4.383820221564532,38.90211237556,2.595955055391133,67.02044948118325,36.7878651661734,1479.1503070469955,0.010103276357168154,0.027561459729019584,11.08897983572512,0.0,6.5959550553911335,2.0,2.808089889217734,3.191910110782266,7.575730332346798,1.0,0.404044944608867,True
2736,0.0,0.0,0.0,0.0,9.0,268.5,0.055555556,0.1,0.0,0.8,6.0,2.0,2.0,1.0,6.0,1.0,0.0,False
3010,0.0,0.0,0.0,0.0,6.0,129.0,0.0,0.05,0.0,0.0,6.0,2.0,2.0,4.0,4.0,1.0,0.0,False
17101,3.522983082062593,61.51055357346846,2.522983082062593,31.817619976541607,20.204971803437655,872.4358877115056,0.0,0.007434646545108715,39.36080542261155,0.09540338358748142,1.7950281965623451,1.318011278624938,1.159005639312469,1.159005639312469,2.636022557249876,0.15900563931246903,0.0,True
7608,3.0,151.0,0.0,0.0,21.0,840.2863202999999,0.0,0.010763888999999999,0.0,0.0,8.0,2.0,2.0,3.0,2.0,1.0,0.0,False
1574,3.0,14.5,0.0,0.0,25.0,1040.75,0.0,0.024266667000000002,0.0,0.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,False
8820,11.0,1443.1,5.0,205.0,225.0,9595.649629000001,0.00455693,0.012050716000000001,9.242286032,0.0,7.0,2.0,2.0,4.0,2.0,1.0,0.0,True
4297,4.0,46.0,1.0,40.0,61.0,2072.991919,0.005952381,0.036507937000000004,0.0,0.6,6.0,2.0,2.0,3.0,2.0,1.0,0.0,False
2429,0.0,0.0,0.0,0.0,5.0,277.0,0.0,0.04,0.0,0.0,6.0,2.0,2.0,6.0,13.0,1.0,0.0,False
7743,3.0,273.0,0.0,0.0,11.0,385.74,0.0,0.007692308,17.81649911,0.0,8.0,2.0,2.0,1.0,2.0,1.0,0.0,True
11783,5.0,50.0,0.0,0.0,234.0,5246.435176,0.002616034,0.011613896,21.03233592,0.0,7.0,2.0,2.0,3.0,3.0,1.0,0.0,True
14318,7.232089326433698,267.3074241819954,2.9240669948252735,921.4314994135095,159.71771953384868,8892.777380153864,0.00591284208210894,0.015446347848028008,15.587415344018693,0.0,3.1561563212589716,2.6919776683915755,2.0,1.0,2.0,1.0,0.0,True
2437,0.0,0.0,0.0,0.0,2.0,40.0,0.0,0.1,0.0,0.0,6.0,3.0,2.0,3.0,4.0,1.0,0.0,False
18597,4.028370313266295,95.62230681898322,0.014185156633147566,0.3404437591955416,66.84396327703537,3763.0031114451517,4.808528369489925e-05,0.0032432487419214407,15.770693683825892,0.0,6.971629686733705,2.0,3.9716296867337046,8.886518746934819,2.9716296867337046,0.014185156633147566,0.0,True
7405,5.0,175.1,0.0,0.0,26.0,615.5595238,0.0,0.0020833329999999997,62.77367187,0.0,9.0,1.0,1.0,1.0,3.0,0.0,1.0,True
11452,0.0,0.0,0.0,0.0,3.0,81.75,0.0,0.033333333,0.0,0.0,1.0,3.0,2.0,3.0,6.0,1.0,0.0,False
10772,0.0,0.0,0.0,0.0,6.0,166.0,0.0,0.033333333,0.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,False
3342,2.0,108.0,0.0,0.0,8.0,316.5,0.033333333,0.040740741000000004,0.0,0.0,6.0,3.0,2.0,3.0,11.0,1.0,1.0,False
1206,0.0,0.0,0.0,0.0,12.0,468.0,0.016666667,0.033333333,0.0,0.0,5.0,4.0,1.0,4.0,3.0,1.0,0.0,False
20082,1.0,18.278233543665202,2.1115515930399567,43.26719407729511,98.37051719767999,3544.79962467764,0.007802483882723451,0.019128581622460287,49.22416767949605,0.0,7.0,2.0,2.0,1.0,11.147414011600072,1.0,0.6294828023200144,True
5640,0.0,0.0,0.0,0.0,57.0,820.3636364,0.035087718999999996,0.061650605,0.0,0.0,4.0,3.0,2.0,3.0,13.0,1.0,0.0,False
10144,0.0,0.0,0.0,0.0,6.0,253.58333330000002,0.05,0.056666667000000004,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,False
1720,0.0,0.0,0.0,0.0,6.0,1251.0,0.033333333,0.066666667,0.0,0.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,False
8267,0.0,0.0,0.0,0.0,4.0,157.5,0.0,0.05,0.0,0.0,7.0,2.0,4.0,9.0,2.0,1.0,0.0,False
14019,8.39741550310072,99.24683414194914,0.2663795003445244,8.723928636283173,99.40172299793285,3821.3310082320904,0.003371324204513079,0.022357502133023913,2.332226228135776,0.0,7.0,1.5327590006890488,1.2663795003445244,3.0,3.39741550310072,1.0,0.2663795003445244,True
17286,4.523908705867622,67.01891868237209,0.0,0.0,38.52390870586762,748.9510760884291,0.0,0.012612246337665747,65.8056112188411,0.0,2.1902282353309452,2.238045647066189,2.0,3.761954352933811,2.761954352933811,0.761954352933811,0.23804564706618903,True
6728,2.0,35.2,2.0,98.8,84.0,8365.602222,0.008914729,0.037209302,0.0,0.0,9.0,2.0,2.0,5.0,1.0,1.0,0.0,False
13927,0.0,0.0,0.0,0.0,9.228480378175316,461.94367659642216,0.0,0.022222222000000003,28.501499014116067,0.0,4.8575981091234235,1.7715196218246847,1.7715196218246847,1.2284803781753153,2.0,0.7715196218246847,0.0,True
4245,2.0,10.0,1.0,57.0,99.0,6266.208586,0.0,0.010869841000000002,8.926598571,0.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,False
19340,0.0,0.0,0.0,0.0,26.429234840018797,1376.752640565066,0.0,0.00790517888712371,91.64174819609228,0.0,4.867927741532678,1.9669819353831695,1.9669819353831695,6.900945806149508,2.0,0.9669819353831695,0.0,True
15000,3.1800349260622474,110.46565678078265,0.0,0.0,6.295008731515562,85.88467016260623,0.001966724975106656,0.03522083199558414,41.997618488958,0.0,0.29500873151556184,1.2950087315155618,2.1800349260622474,2.770052389093371,3.4099825369688763,1.0,0.0,True
18349,2.4389357681879744,287.85453589493903,0.0,0.0,22.804109990962445,1400.877583456693,0.0,0.019810889352569663,18.071663889653234,0.0,7.70737615454135,2.853688077270675,2.0,1.8778715363759488,2.2926238454586496,0.1463119227293248,0.0,True
5893,4.0,227.48,3.0,432.2,56.0,4895.26,0.016949153,0.04378531099999999,5.763678818,0.0,7.0,2.0,4.0,3.0,1.0,1.0,0.0,False
2353,0.0,0.0,0.0,0.0,25.0,280.9333333,0.0,0.022666667,0.0,0.4,6.0,2.0,2.0,1.0,13.0,1.0,0.0,False
3036,2.0,74.5,0.0,0.0,22.0,432.57142860000005,0.0,0.00125,0.0,0.0,6.0,1.0,1.0,7.0,4.0,1.0,0.0,False
17474,4.152178984521464,84.01540438770701,0.0,0.0,2.423910507739268,94.03155445016344,0.0,0.02693233870555737,0.0,0.0,5.728268476782195,1.5760894922607318,1.5760894922607318,3.54346304643561,5.880447461303659,0.4239105077392683,1.0,True
15117,0.0,0.0,0.0,0.0,8.835645861855554,283.3280507786054,0.0,0.02662441438127748,46.997433214463015,0.0,6.616435413814445,2.3835645861855554,2.0,3.3835645861855554,2.767129172371111,1.0,0.0,True
10450,0.0,0.0,0.0,0.0,5.0,168.9,0.0,0.011428571,0.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,False
9051,0.0,0.0,0.0,0.0,17.0,2641.416667,0.017647059,0.04,0.0,0.0,7.0,3.0,2.0,4.0,13.0,1.0,0.0,False
14058,0.0,0.0,0.0,0.0,9.358395876892118,249.28748971874705,0.005997135374507499,0.029335242890261494,0.0,0.0,7.0,1.5802005153884853,1.5802005153884853,1.0,2.0,0.4197994846115146,0.0,True
11572,0.0,0.0,2.0,75.5,109.0,4008.578283,0.0030030029999999997,0.01899841,0.0,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,True
635,8.0,166.2,5.0,371.0,23.0,626.2213674999999,0.0044444440000000005,0.008888889,0.0,0.0,5.0,1.0,1.0,8.0,3.0,1.0,0.0,False
14918,0.5818681392887177,2.6184066267992296,1.7090659303556412,74.45192268734232,168.39780187129642,6506.043437158913,0.005298833515495198,0.01994005174787803,1.7871216145358781,0.0,7.0,2.2909340696443588,2.0,2.4181318607112825,1.7090659303556412,1.0,0.29093406964435886,True
9400,4.0,98.91666667,0.0,0.0,110.0,4096.712716,0.002654867,0.011061946999999999,0.0,0.0,7.0,1.0,2.0,6.0,2.0,1.0,0.0,False
3570,1.0,4.0,0.0,0.0,18.0,143.85,0.0,0.034117647,0.0,0.0,6.0,2.0,2.0,3.0,3.0,1.0,0.0,False
16449,2.435587969351687,41.475442107269096,0.0,0.0,31.865001507007108,2348.723961424669,0.008903158037905298,0.020918017074444323,32.79137257353246,0.0,4.128824061296626,2.435587969351687,1.478529323117229,1.0,2.042941353765542,0.521470676882771,0.0,True
7172,5.0,145.8833333,0.0,0.0,9.0,112.08333329999999,0.023529412000000003,0.043137255,2.001640344,0.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,False
3671,0.0,0.0,0.0,0.0,2.0,262.0,0.1,0.15,0.0,0.0,6.0,3.0,2.0,1.0,4.0,1.0,0.0,False
9833,13.0,331.9833333,5.0,128.0,202.0,8217.678753,0.0019047620000000002,0.013668745,3.651726351,0.0,7.0,2.0,2.0,3.0,10.0,1.0,1.0,True
5937,6.0,67.4,0.0,0.0,13.0,217.7611111,0.0125,0.025,0.0,0.0,8.0,2.0,2.0,5.0,7.0,1.0,1.0,False
13147,1.9215463968706743,149.8106116483633,0.0,0.0,2.6928178677097754,49.29414432375519,0.0,0.011519329960883427,64.41560134213005,0.0,8.307182132290224,1.6928178677097754,1.6928178677097754,6.385635735419551,2.0,1.0,0.6928178677097753,True
3222,1.0,46.0,0.0,0.0,17.0,931.0,0.027777778,0.062962963,0.0,0.0,6.0,3.0,2.0,1.0,13.0,1.0,0.0,False
19678,15.854307363993453,467.8289331349047,1.6830658637128826,93.77081238281679,62.588470956254376,2361.692711265548,0.008198267119231134,0.014919185433323236,40.09478107390824,0.0,7.0,3.0,2.0,4.194890227145196,10.805109772854804,1.0,0.4389780454290392,True
14413,4.219277103643092,94.29012047941262,0.0,0.0,35.90200802334567,1146.6793961344702,0.002438846534523336,0.008780333817738163,45.66543030123455,0.0,3.7807228963569073,2.5365461839405157,2.0,3.146184735762062,3.3172690802974225,1.0,0.5365461839405155,True
19952,4.404387686692533,78.45850795498514,0.0,0.0,50.68129228897511,972.337477479978,0.005679129611163503,0.011498589530639348,11.83727841667988,0.0,8.063741542204978,2.468129228897511,2.0,6.127483084409956,3.063741542204978,1.0,0.46812922889751096,True
5180,0.0,0.0,0.0,0.0,27.0,589.5738094999999,0.0074074069999999995,0.005555556,0.0,0.0,6.0,3.0,2.0,3.0,4.0,1.0,1.0,False
15894,4.0,70.503364355194,0.0,0.0,21.360538296831038,675.7210007137322,0.0,0.025164198077148793,1.5222233590237142,0.0,8.147384395774719,2.2131539010563204,2.0,8.57369219788736,2.0,1.0,0.21315390105632048,True
19507,2.7191562713895348,62.492294550679745,5.0,406.3164276195014,48.8198019193469,1084.2717770747754,0.006514875222796873,0.0173929820109313,16.401629073599988,0.0,6.146104180926357,2.4269479095368216,3.7191562713895348,1.0,4.988635366757752,1.0,0.4269479095368217,True
6803,10.0,214.7833333,3.0,30.2,52.0,1968.942963,0.004166667,0.023015892000000003,17.75267237,0.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,True
3473,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,6.0,2.0,2.0,1.0,4.0,1.0,0.0,False
20704,6.6531088602593424,53.45168141140176,0.6048280782053947,0.0,95.6213611064004,3222.9585999141045,0.0026791316664859354,0.01731168960554677,10.514063500494405,0.0,7.0,1.3951719217946053,1.3951719217946053,7.790343843589211,2.0,1.0,0.39517192179460525,True
13283,3.0,90.07166422245656,4.0,314.74684639587866,127.63097291574948,3030.4276098837886,0.010655722408745318,0.029169920981717095,3.198449354137276,0.0,7.0,2.0,2.0,2.0082370194424275,2.0,1.0,0.0,True
18373,8.463119316139393,235.35296130975777,0.7315596580696961,0.0,62.97339487104544,1068.464888175603,0.017537462137283275,0.024670421189591833,5.4969105999618675,0.0,7.463119316139393,2.7315596580696964,2.805321025790912,2.342201709651519,10.85247726455757,1.0,0.26844034193030386,True
1911,4.0,64.0,0.0,0.0,53.0,1200.892857,0.0018181820000000002,0.018030303,0.0,0.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,False
15297,12.385289591549656,241.94269303133,0.0,0.0,66.97147253923191,3773.7430305729476,0.006150970741769448,0.024985641499192836,20.59859383527582,0.0,8.0,2.0,2.0,8.297473818913893,3.0,1.0,0.0,True
16722,0.0,0.0,0.18810336368434355,10.533788366323236,14.56431009105303,1349.2303265834014,0.0011064903856786894,0.015810188326547462,54.2538022102931,0.4871379817893938,5.811896636315656,3.623793272631313,1.1881033636843434,2.623793272631313,3.623793272631313,0.18810336368434355,0.0,True
12839,2.8200670017230953,86.81572026852328,0.0,0.0,19.539798994830715,320.9680039218626,0.0,0.011109011487831028,16.40943091131986,0.0,2.6401340034461906,2.769899497415357,1.0,4.2301005025846425,1.8200670017230953,1.0,0.5899664991384523,True
4705,0.0,0.0,0.0,0.0,58.0,1645.966667,0.014285714,0.036607142999999995,0.0,0.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,False
18759,2.420826093902124,27.691308639392794,0.0,0.0,9.660499920125572,1221.0640548482515,0.004290177135833701,0.032706699013876184,8.532028983573555,0.0,8.420826093902125,2.579173906097876,2.0,1.0,1.0,1.0,0.7104130469510621,True
3888,8.0,157.0,4.0,60.0,24.0,1192.5,0.015151515,0.033760684,5.689554113,0.0,6.0,2.0,2.0,1.0,7.0,1.0,0.0,False
9399,0.0,0.0,0.0,0.0,10.0,249.0,0.04,0.064,0.0,0.0,7.0,1.0,1.0,8.0,3.0,1.0,0.0,False
17605,10.3728782162561,529.6887183191341,3.530507375689635,267.5009129874258,225.19322881610853,9489.87718388867,0.010390093744411815,0.0268431820146543,5.4142666395801236,0.0,4.655931732438415,2.218643910812805,3.5627121783743902,2.781356089187195,3.6237269297536603,1.0,0.0,True
5169,0.0,0.0,0.0,0.0,4.0,21.0,0.1,0.15,0.0,0.6,6.0,2.0,2.0,1.0,3.0,1.0,0.0,False
11399,0.0,0.0,0.0,0.0,12.0,262.9166667,0.008333333,0.055555556,0.0,0.0,1.0,1.0,6.0,1.0,2.0,1.0,0.0,False
11558,0.0,0.0,0.0,0.0,19.0,1195.375,0.004210526,0.036090226,0.0,0.0,7.0,2.0,2.0,4.0,13.0,1.0,0.0,False
1654,3.0,14.5,2.0,907.8333332999998,28.0,804.2833333,0.014141414,0.04415584400000001,7.945805543,0.0,5.0,2.0,5.0,9.0,2.0,1.0,0.0,False
8097,0.0,0.0,0.0,0.0,8.0,493.75,0.0,0.05,0.0,0.0,7.0,2.0,2.0,4.0,20.0,0.0,0.0,False
3353,0.0,0.0,0.0,0.0,12.0,312.6666667,0.0,0.033333333,0.0,0.0,6.0,1.0,1.0,1.0,4.0,1.0,0.0,False
20430,1.7993791408911324,233.57858036074407,1.6003104295544337,53.51241718217735,51.010865034405185,1127.3045229497855,0.0,0.019529534365202345,18.368465514712852,0.0,6.200620859108867,2.3996895704455663,2.0,3.6003104295544337,1.6003104295544337,1.0,0.3996895704455662,True
11680,6.0,57.25,0.0,0.0,36.0,1930.410714,0.0125,0.018083333,21.39566828,0.0,7.0,1.0,1.0,1.0,2.0,1.0,0.0,True
16729,7.459893068387081,175.80962584341236,4.756684488602153,858.2291777856332,89.59625676215047,2686.4464955393423,0.008150458228337135,0.016164672606613344,7.234514985942517,0.0,7.0,1.0,2.0,1.0,1.2433155113978467,1.0,0.2433155113978468,True
2611,0.0,0.0,0.0,0.0,4.0,117.5,0.05,0.05,0.0,0.6,6.0,2.0,2.0,3.0,4.0,1.0,0.0,False
14221,2.145735076237077,129.11144499664323,0.0,0.0,13.763823384158052,273.8128660450734,0.004020123154918521,0.016870079103540016,77.22499124039723,0.0,8.0,1.3819116920790258,1.3819116920790258,1.0,13.88941292673559,1.0,0.38191169207902564,True
17353,1.0,24.43581157957218,0.9205320531338821,5.523192318803293,28.317871787464473,677.1830121035474,0.0005126964390847556,0.018724529699417354,1.3556616502461873,0.06357435749289433,3.2384038405983535,1.079467946866118,1.079467946866118,5.7615961594016465,1.2384038405983537,1.0,0.9205320531338821,True
20296,0.0,0.0,0.0,0.0,16.788194480826203,355.9538965961916,0.0,0.013478157282993956,149.6211681543864,0.0,6.929398160275401,1.9293981602754013,4.717592641101605,5.070601839724599,7.7881944808262045,0.0,0.0,True
3731,0.0,0.0,1.0,55.0,38.0,1377.409524,0.0008771930000000001,0.018859649,0.0,0.0,6.0,2.0,2.0,2.0,4.0,1.0,0.0,False
4595,0.0,0.0,0.0,0.0,5.0,177.66666669999998,0.0,0.04,0.0,0.0,6.0,1.0,1.0,1.0,4.0,0.0,0.0,False
1208,4.0,84.0,0.0,0.0,35.0,1059.0,0.0,0.005882353000000001,0.0,0.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,False
19825,8.699013375510606,202.39930720521556,0.8495066877553031,44.51415043837788,21.548520063265908,501.60245499747793,0.0,0.032236478720862424,0.0,0.0,0.15049331224469686,1.0,1.8495066877553032,1.0,4.601973248978787,1.0,0.8495066877553031,True
18223,0.0,0.0,0.0,0.0,2.4527277480328955,52.96855130080461,0.0,0.05157574199011553,28.77564416217105,0.0,8.226363874016448,3.0,2.0,6.094544503934209,3.5472722519671045,1.0,0.22636387401644764,True
4113,0.0,0.0,0.0,0.0,34.0,606.7857142999999,0.017647059,0.040441176,0.0,0.4,6.0,1.0,1.0,1.0,3.0,1.0,0.0,False
20400,1.0061581451822637,34.05172841953102,0.0,0.0,6.987683709635473,178.90270130612024,0.0,0.028571429,52.934654010595985,0.0,4.969209274088681,2.0,4.036948871093583,2.0061581451822637,7.969209274088681,0.006158145182263763,0.0,True
5124,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,6.0,3.0,2.0,1.0,4.0,1.0,0.0,False
15748,11.01824245873957,214.85211664509362,0.0,0.0,10.0,149.9206329073429,0.029591440215413836,0.05092035886769672,0.0,0.0,7.819840223521779,2.0,5.279360894087116,2.9007988823911046,18.378562011696012,1.0,1.0,True
16435,7.514823777575811,331.4301305801508,2.029647555151622,76.14422933818054,139.9487217648519,6424.216882233708,0.008610733953157836,0.024326817360679327,4.785097459764083,0.0,7.0,1.485176222424189,1.485176222424189,4.881409779393512,1.0,1.0,0.0,True
19028,1.9703394034311037,136.58475164803545,0.0,0.0,6.029660596568896,185.28432367338132,0.0,0.028465498285256543,45.481897150440375,0.0,7.911018210293311,2.0,2.0,6.822036420586622,3.9406788068622074,0.9703394034311037,0.029660596568896302,True
6635,2.0,182.4,0.0,0.0,27.0,1165.9447619999999,0.0,0.0074074069999999995,0.0,0.0,7.0,2.0,4.0,6.0,11.0,0.0,1.0,False
16314,8.0,333.2672940561528,3.0833221778673687,182.33087913082107,102.41728021729473,4468.121634123268,0.0016768959135688485,0.01357065125584825,0.925513630649565,0.0,6.8333556442652625,2.0,2.0,1.0,2.9166778221326313,1.0,0.0,True
6257,10.0,264.9,1.0,14.8,24.0,718.9566667,0.0,0.0034482759999999997,0.0,0.0,8.0,3.0,2.0,1.0,4.0,1.0,0.0,False
17610,7.7066321345959,346.3536328010629,0.0,0.0,14.07193784227262,603.2826440643181,0.0,0.008480464282750622,9.547780887461473,0.06826528538383601,4.68265285383836,2.0,4.73061141535344,1.0,3.02397928075754,0.65867357308082,0.0,True
4040,0.0,0.0,0.0,0.0,20.0,1511.0,0.0,0.025,0.0,0.6,6.0,2.0,2.0,3.0,6.0,1.0,0.0,False
4491,3.0,48.0,0.0,0.0,10.0,129.5,0.0,0.018181818,0.0,0.0,6.0,2.0,5.0,9.0,4.0,1.0,0.0,False
11419,0.0,0.0,1.0,22.0,81.0,2253.799603,0.011463415,0.015875181999999998,0.0,0.0,7.0,3.0,2.0,1.0,2.0,1.0,1.0,True
18593,10.525892138713356,280.5726408185043,3.6444191040350176,123.15075799084492,376.1392541033877,11879.684465929784,0.007456218504888305,0.011238302909852789,8.315842808110997,0.0,7.0,1.118526965321661,1.4741078612866434,2.762946069356678,2.881473034678339,1.0,1.0,True
1902,0.0,0.0,0.0,0.0,32.0,1916.6333329999998,0.015625,0.0265625,0.0,0.0,5.0,2.0,2.0,1.0,10.0,1.0,0.0,False
7135,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,9.0,1.0,8.0,1.0,1.0,1.0,0.0,False
16523,1.8991602923578674,8.546221315610403,0.0,0.0,38.756297807315995,1146.3724735388662,0.00039544982103859646,0.02723718106260485,4.727587222645603,0.0,3.949580146178934,2.0,2.1008397076421326,4.252099269105331,1.0,1.0,0.0,True
1460,0.0,0.0,1.0,0.0,28.0,2743.216667,0.020689655,0.042528736,0.0,0.0,5.0,2.0,5.0,2.0,1.0,1.0,0.0,False
2598,0.0,0.0,0.0,0.0,37.0,607.4666667,0.0,0.002777778,39.97777778,0.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,True
70,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,2.0,2.0,6.0,1.0,2.0,1.0,0.0,False
12403,7.792692392224493,178.51310805845955,1.2073076077755076,126.69577506348998,20.414615215551017,657.6190416676942,0.0,0.008600493131233379,19.822230164804267,0.0,6.792692392224493,2.2073076077755074,2.0,3.7926923922244926,2.0,0.7926923922244924,0.0,True
9492,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,1.0,3.0,2.0,3.0,6.0,1.0,1.0,False
8709,2.0,14.75,0.0,0.0,32.0,839.4305555999999,0.012903226,0.028602151,13.91276554,0.0,7.0,2.0,2.0,6.0,1.0,1.0,0.0,True
14728,0.0,0.0,0.0,0.0,60.422572482260236,1587.7676501516562,0.009756271943853909,0.02225261198922522,0.9900029649026558,0.0,3.6607015860709744,2.889883068988171,2.0,7.779766137976342,3.669649206964513,1.0,0.0,True
2304,0.0,0.0,0.0,0.0,20.0,528.0,0.0,0.0075,31.1904,0.6,6.0,2.0,2.0,1.0,4.0,0.0,0.0,True
3279,0.0,0.0,0.0,0.0,6.0,156.0,0.0,0.016666667,0.0,0.2,6.0,2.0,2.0,5.0,1.0,1.0,0.0,False
13313,10.0,271.9626145644164,0.9272506747192392,5.563504048315435,19.581994602246088,722.8578713374171,0.0008558744236265188,0.018112771059890627,2.9985027855042006,0.0,8.854501349438479,2.0,2.0,4.854501349438478,5.363746626403804,1.0,0.9272506747192392,True
17328,0.0,0.0,0.0,0.0,66.12975582808046,3185.0276079283594,0.00046749611581550494,0.014704391095163489,1.1786869948186522,0.0,7.0,2.0,2.0,7.24221495609071,1.7802768695113387,1.0,0.0,True
13482,1.3744772549809103,27.231830614309285,3.030857941235683,562.0621973618994,39.0,976.8554685781089,0.0036555246581772274,0.00970031621699125,108.04006032886433,0.0,8.312761372509545,2.6563806862547725,3.030857941235683,1.0,2.0,0.3436193137452276,0.0,True
753,7.0,159.5,0.0,0.0,14.0,249.0,0.011764706000000002,0.041176471,0.0,0.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,False
11004,0.0,0.0,0.0,0.0,11.0,146.5,0.018181818,0.018181818,0.0,0.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,False
4651,6.0,49.18333333,0.0,0.0,44.0,1065.501515,0.006333333000000001,0.036774359,53.22268667,0.4,6.0,2.0,2.0,2.0,2.0,1.0,0.0,False
5257,1.0,11.0,0.0,0.0,4.0,1145.0,0.05,0.1,0.0,0.2,6.0,2.0,2.0,3.0,13.0,1.0,0.0,False
3300,1.0,41.0,0.0,0.0,6.0,68.5,0.0,0.033333333,0.0,0.4,6.0,1.0,1.0,1.0,2.0,1.0,0.0,False
